"","x"
"126",59.5047564531025
"127",59.5047564531025
"128",56.8464330757221
"129",60.3961721230704
"130",56.5670385252728
"131",58.3053460917017
"132",56.2099148585932
"133",54.9502972252758
"134",62.7848645355077
"135",56.776009748653
"136",58.4472891975208
"137",58.4472891975208
"138",60.1515213539137
"139",62.9380536017328
"140",67.3210096036308
"141",67.3210096036308
"142",62.7758143527884
"143",61.0004020758839
"144",61.0004020758839
"145",60.363786639076
"146",59.3831675015041
"147",59.6858267489715
"148",59.0668919239466
"149",59.1960896397082
"150",59.4805682788939
"151",59.2973707382432
"152",56.1650424143542
"153",59.1687895760917
"154",56.9731076401327
"155",59.218625842802
"156",59.218625842802
"157",59.218625842802
"158",59.218625842802
"159",59.218625842802
"160",59.218625842802
"161",59.218625842802
"162",59.218625842802
"163",59.218625842802
"164",59.218625842802
"165",59.218625842802
"166",59.218625842802
"167",59.218625842802
"168",59.218625842802
"169",59.218625842802
"170",59.218625842802
"171",59.218625842802
"172",59.218625842802
"173",59.218625842802
"174",59.218625842802
"175",59.218625842802
"176",58.8035528966318
"177",59.7381762380241
"178",57.7900184285262
"179",59.5351144817661
"180",57.3090063667681
"181",56.6598851838856
"182",59.1566530613822
"183",55.0355744739855
"184",60.9077287781675
"185",57.3211692036174
"186",60.1277427709555
"187",66.9011746183843
"188",66.9011746183843
"189",63.7987210787706
"190",63.7987210787706
"191",63.7987210787706
"192",61.1853853401703
"193",61.1853853401703
"194",58.3771318567375
"195",58.3771318567375
"196",58.3771318567375
"197",58.3771318567375
"198",58.3771318567375
"199",58.3771318567375
"200",55.1836490296677
"201",54.4239289306469
"202",55.3329395553901
"203",58.5411195396193
"204",54.9777834399552
"205",56.8907478834622
"206",56.8907478834622
"207",56.8907478834622
"208",54.2441900752982
"209",68.5451872044676
"210",65.2442216416175
"211",61.7855693105139
"212",62.4337794251797
"213",61.1588737673306
"214",60.8580469542313
"215",60.5886470467021
"216",60.3832289669159
"217",60.2620691668693
"218",59.6234100507475
"219",60.3215264672314
"220",59.7312929302762
"221",59.0722904629439
"222",58.1151198650915
"223",58.1151198650915
"224",58.1151198650915
"225",58.2042883874898
"226",58.2042883874898
"227",60.8038167836843
"228",56.6273487560973
"229",55.2317933836886
"230",57.0209756513097
"231",58.4490500697477
"232",56.1994040933276
"233",58.3205577009282
"234",55.025805804187
"235",55.025805804187
"236",56.3098488265395
"237",61.720432670895
"238",55.2334456528636
"239",55.2334456528636
"240",53.3471898871916
"241",53.3471898871916
"242",53.2461272995047
"243",54.5384913989703
"244",54.3459585535459
"245",54.3459585535459
"246",56.2821135167852
"247",58.9932855791543
"248",56.3908595217022
"249",54.7338109038783
"250",53.4669702222201
"251",53.7936853674825
"252",53.7936853674825
"253",53.7936853674825
"254",53.678910069232
"255",53.678910069232
"256",53.6965084137901
"257",53.8217036099441
"258",55.404490150433
"259",55.7571071719758
"260",56.0299630150135
"261",56.4461523572738
"262",54.6510382013425
"263",57.8921033595791
"264",55.5997445366342
"265",55.9711002215016
"266",53.8731228416946
"267",56.5504162306081
"268",56.5504162306081
"269",53.870271140793
"270",53.8777101042971
"271",53.8777101042971
"272",59.6010486764983
"273",53.6757302478434
"274",53.1331765530895
"275",56.0871337349368
"276",62.4924309312377
"277",53.3035939985009
"278",54.5370166516685
"279",61.5012979467354
"280",58.2529707860037
"281",55.3664285936811
"282",56.5036339565741
"283",53.7129478366352
"284",55.3505860120337
"285",54.8394225823763
"286",54.8394225823763
"287",53.8240326347132
"288",53.8240326347132
"289",56.1888516162274
"290",54.0129757877891
"291",54.0129757877891
"292",54.0129757877891
"293",54.0129757877891
"294",54.0129757877891
"295",53.3396904523817
"296",53.3396904523817
"297",53.3396904523817
"298",53.3396904523817
"299",53.3396904523817
"300",53.3396904523817
