"","x"
"1",63.3048420773037
"2",63.3048420773037
"3",63.3048420773037
"4",63.3048420773037
"5",63.3048420773037
"6",63.3048420773037
"7",63.3048420773037
"8",63.3048420773037
"9",63.3048420773037
"10",63.3048420773037
"11",58.3813056688813
"12",57.6524364418949
"13",54.9139367270711
"14",54.9215726113989
"15",52.934809373017
"16",57.1343625621863
"17",57.1343625621863
"18",56.5767929621391
"19",54.6836166678106
"20",55.6518408454664
"21",55.2686798813401
"22",53.3401450449699
"23",54.802904783253
"24",54.853623570301
"25",58.1801824547523
"26",54.1280422498206
"27",58.8581907114054
"28",56.0767802939065
"29",54.3276233794424
"30",55.0466799930776
"31",53.9417837789809
"32",55.3502990045657
"33",54.9393156881792
"34",55.6064152286843
"35",54.2887054870107
"36",55.7838858935019
"37",60.2398977159247
"38",55.5089297599327
"39",57.9539650157971
"40",57.2185322204858
"41",58.7744563977131
"42",56.5530465879691
"43",59.5761662531752
"44",61.8824826242998
"45",57.5694806915237
"46",53.9839935343501
"47",55.3239078461473
"48",53.2373227874957
"49",58.545205384754
"50",57.5817279275134
"51",54.1002542849318
"52",54.0878939312563
"53",58.6666278512866
"54",55.1290007055142
"55",56.5294915291933
"56",60.547316708517
"57",60.547316708517
"58",56.9634534903256
"59",58.759995459965
"60",58.759995459965
"61",55.2390954517889
"62",57.5106769227758
"63",57.551309175709
"64",61.6263402872879
"65",64.0288169509489
"66",60.9690755999618
"67",59.9505805746938
"68",56.4823214706782
"69",55.0396286453038
"70",54.5962964503472
"71",59.035504326383
"72",59.3651919138922
"73",56.4108252667023
"74",56.3241339214474
"75",57.3639691470884
"76",55.8046486553599
"77",55.7058437247154
"78",53.8260755033409
"79",55.6411460607456
"80",56.4396167061835
"81",56.2306081231648
"82",55.1892133040696
"83",56.7348570469836
"84",57.2370136669029
"85",57.6651354075759
"86",57.8032853105257
"87",57.3364403895292
"88",60.4261751926139
"89",58.3221096277395
"90",57.3540522952224
"91",54.6693429739052
"92",57.1638903962644
"93",56.2709609241446
"94",56.379066185784
"95",55.7256073281627
"96",56.8838319852488
"97",55.5451665836616
"98",57.8919359301435
"99",60.3354461692808
"100",63.14147019997
"101",57.1645032778482
"102",57.1645032778482
"103",60.2750911574666
"104",59.5380085134515
"105",58.6443228533935
"106",56.0152467502211
"107",62.3980793584696
"108",57.0218448506998
"109",57.0218448506998
"110",57.0218448506998
"111",57.0218448506998
"112",57.0218448506998
"113",57.0218448506998
"114",58.0395766414982
"115",58.6580770101858
"116",57.9924206264964
"117",57.9924206264964
"118",57.9924206264964
"119",57.9924206264964
"120",57.9924206264964
"121",57.9924206264964
"122",57.9924206264964
"123",57.9924206264964
"124",57.9924206264964
"125",57.9924206264964
"126",57.9924206264964
"127",60.1894891592114
"128",60.1507665821952
"129",60.1507665821952
"130",59.5828049779271
"131",57.9165057036417
"132",57.4781493706572
"133",62.5307689072889
"134",65.2056771353927
"135",57.116730539879
"136",57.116730539879
"137",58.1262348270538
"138",56.5084080200531
"139",58.5943335061253
"140",58.5190819167342
"141",58.4918596703527
"142",54.8219679769593
"143",57.7035938759865
"144",55.6508966091433
"145",54.9784022325431
"146",65.2381845245787
"147",60.3812319755694
"148",60.3812319755694
"149",60.3812319755694
"150",58.3684381829159
"151",56.0625241767129
"152",58.0918580366902
"153",58.0918580366902
"154",57.0012478901241
"155",57.0012478901241
"156",57.0012478901241
"157",56.4072294529855
"158",54.6871920615126
"159",55.5950172651471
"160",59.2755237262652
"161",59.2755237262652
"162",54.7148478654011
"163",54.0750650985842
"164",55.6216197592219
"165",56.6997828100463
"166",54.8477061300768
"167",55.5829733982636
"168",55.1288675321815
"169",54.0906229321106
"170",55.3664964709704
"171",60.7875791913635
"172",58.1980528153603
"173",56.5223366916216
"174",57.054476896978
"175",57.054476896978
"176",57.5354970586749
"177",57.5354970586749
"178",55.1293630645568
"179",56.1265288862847
"180",55.8130899710519
"181",56.8110621864933
"182",58.5065418521182
"183",59.3195915770306
"184",57.7210709267223
"185",54.8661741743842
"186",55.449655724957
"187",55.5407140334608
"188",63.6748395311055
"189",56.3609599685379
"190",58.3945848535057
"191",57.0737839119284
"192",56.7041925403645
"193",58.2314455196922
"194",58.1884710848159
"195",59.5970509334319
"196",57.4318890062317
"197",55.4886059557076
"198",55.1148978896681
"199",55.3571716983641
"200",56.8230997471558
"201",66.4181793939066
"202",64.1871957803236
"203",60.7133372619463
"204",56.2467367924332
"205",56.2467367924332
"206",57.119971923711
"207",57.6410334898498
"208",58.4729913335004
"209",56.1290482982762
"210",56.2440754972549
"211",58.2639788635144
"212",59.0497653656053
"213",56.1575264733571
"214",55.1598452751197
"215",56.1762587473644
"216",57.9251799591713
"217",56.2684544966679
"218",57.1599492299668
"219",58.304686778478
"220",59.4823573707747
"221",64.3775338180703
"222",64.4527310507248
"223",58.24380001548
"224",57.700043088433
"225",55.7018381348807
"226",57.5211086297919
"227",59.4099188542816
"228",59.4099188542816
"229",59.4099188542816
"230",59.4099188542816
"231",59.4099188542816
"232",59.4099188542816
"233",58.6178397607438
"234",57.5758195574923
"235",57.5758195574923
"236",57.5758195574923
"237",57.5758195574923
"238",60.5807800985041
"239",64.1744166800499
"240",64.1744166800499
"241",61.3727582248681
"242",61.3727582248681
"243",59.7033767865819
"244",59.7033767865819
"245",60.3112437942351
"246",62.846733293911
"247",62.846733293911
"248",61.0885638256587
"249",61.0885638256587
"250",57.5459682724239
"251",57.5459682724239
"252",63.811813569759
"253",63.811813569759
"254",61.0066194430621
"255",61.8142114024753
"256",61.8142114024753
"257",59.424118555145
"258",59.424118555145
"259",60.5566214201147
"260",60.5566214201147
"261",60.5566214201147
"262",64.7568608495086
"263",64.7568608495086
"264",64.7568608495086
"265",64.7568608495086
"266",65.9598792747436
"267",66.2055342328397
"268",66.2055342328397
"269",61.4235257179469
"270",61.4235257179469
"271",61.4235257179469
"272",61.4235257179469
"273",61.4235257179469
"274",61.4235257179469
"275",57.7390935956243
"276",59.729022706367
"277",56.5525509763205
"278",62.1592132651412
"279",63.1375548117014
"280",58.0330220354812
"281",56.4752528855588
"282",58.5385358659115
"283",57.3659282781153
"284",58.4730271411799
"285",58.6760203574138
"286",57.4277918626526
"287",58.299367796006
"288",57.2078030447623
"289",59.1330099551389
"290",62.5661765991365
"291",58.3430481394413
"292",59.4467578723356
"293",59.0114011325442
"294",55.8747106350956
"295",56.3483644392563
"296",55.3492287676722
"297",57.5839558177045
"298",59.2078230704672
"299",59.2078230704672
"300",59.2078230704672
"301",59.388164500046
"302",56.8745453417699
"303",57.9131880680227
"304",59.7996685749376
"305",56.7707026538445
"306",60.5145489449681
"307",58.4310900983137
"308",55.862924386422
"309",55.9573130134793
"310",54.3105005986892
"311",59.3508072238537
"312",57.1903018778703
"313",57.7944994433009
"314",60.8191659577587
"315",57.4905547353791
"316",57.7690562828255
"317",58.5636103767353
"318",58.2203643315752
"319",60.3817008074869
"320",58.1054319773085
"321",60.9308589827728
"322",54.7350892205698
"323",58.8799222902601
"324",60.8254615849661
"325",63.4371696157624
"326",63.4371696157624
"327",63.4371696157624
"328",61.7552965369772
"329",61.7552965369772
"330",61.7552965369772
"331",61.7552965369772
"332",61.7552965369772
"333",61.7552965369772
"334",61.7552965369772
"335",61.7552965369772
"336",57.6064572272615
"337",57.6064572272615
"338",57.6064572272615
"339",61.6321859763122
"340",61.6321859763122
"341",61.6321859763122
"342",61.6321859763122
"343",61.6321859763122
"344",61.6321859763122
"345",61.6321859763122
"346",56.38351221491
"347",56.0038769205239
"348",54.8676843791661
"349",62.8634619575939
"350",55.1441613007841
"351",56.8853157651454
"352",55.0167242474879
"353",52.9824234720462
"354",55.013796959787
"355",54.75670583634
"356",56.4295449488317
"357",55.2543224811094
"358",55.6364304668503
"359",55.4422025611304
"360",53.4295765093272
"361",54.6914063429643
"362",55.9169522966132
"363",55.5227139224215
"364",56.5189596339684
"365",51.7369562446729
"366",51.7369562446729
"367",51.7369562446729
"368",51.7369562446729
"369",51.7369562446729
"370",51.7369562446729
"371",51.7369562446729
"372",51.7369562446729
"373",51.7369562446729
"374",51.7369562446729
"375",51.7369562446729
"376",51.7369562446729
"377",51.7369562446729
"378",51.7369562446729
"379",51.7369562446729
"380",51.7369562446729
"381",51.7369562446729
"382",58.7472213223623
"383",58.7472213223623
"384",58.7472213223623
"385",58.7472213223623
"386",58.7472213223623
