"","x"
"206",57.4562405856462
"207",55.1866457437693
"208",54.9838837259402
"209",56.23810408699
"210",51.8952599000079
"211",56.8916662441308
"212",53.5316574936315
"213",56.5469423862912
"214",61.3036650782393
"215",55.3716002725675
"216",53.7261290232946
"217",53.0766909570605
"218",52.744709369132
"219",53.348670791195
"220",53.348670791195
"221",53.2790024558031
"222",53.2260491920852
"223",54.2335957824802
"224",53.8305456191047
"225",54.7132213178004
"226",55.1045438840035
"227",55.1045438840035
"228",55.1045438840035
"229",52.7699303586784
"230",55.9047521725629
"231",55.5822312564826
"232",54.3770818308461
"233",53.7903249478497
"234",53.2111539307004
"235",51.3375115809323
"236",51.3375115809323
"237",57.3880370729077
"238",58.2191413636039
"239",55.2361653599334
"240",54.0649726487102
"241",56.1393139262401
"242",53.6598454887604
"243",54.4661347964734
"244",52.9415494388576
"245",53.6700969768704
"246",53.4161059886914
"247",54.189634943252
"248",53.6344900420616
"249",52.4835936734639
"250",55.0136923022475
"251",55.3681572827816
"252",52.4641692928637
"253",57.7216841931901
"254",53.5938741239224
"255",53.8025614715482
"256",56.2335250489469
"257",52.7869609031287
"258",52.7869609031287
"259",53.8715828667374
"260",52.196584793755
"261",56.8998164527956
"262",56.8998164527956
"263",56.8998164527956
"264",56.8998164527956
"265",52.6817310474135
"266",52.6817310474135
"267",54.3251723068375
"268",53.9449471635845
"269",55.3014435133223
"270",53.8198434561937
"271",55.3958423421238
"272",55.6916746113361
"273",55.4444526722008
"274",55.4444526722008
"275",55.4444526722008
"276",54.3489866861202
"277",54.3455443785348
"278",53.5523043663801
"279",55.6345715287087
"280",55.6345715287087
"281",55.6345715287087
"282",56.3447393365205
"283",56.8847016635234
"284",54.7003032239846
"285",58.4161229437375
"286",58.4161229437375
"287",58.4161229437375
"288",57.833972091898
"289",57.833972091898
"290",57.833972091898
"291",57.833972091898
"292",57.833972091898
"293",57.833972091898
"294",55.5201429588132
"295",55.5201429588132
"296",55.1700243468311
"297",55.1700243468311
"298",53.8899586969355
"299",54.2965540866488
"300",54.2965540866488
"301",50.2752885874633
"302",50.2752885874633
"303",50.2752885874633
"304",50.2752885874633
"305",53.3262724055063
"306",55.382512751879
"307",55.382512751879
"308",55.382512751879
"309",55.382512751879
"310",55.382512751879
"311",53.3334868587097
"312",50.3965392685335
"313",50.3965392685335
"314",50.3965392685335
"315",50.3965392685335
"316",50.3965392685335
"317",50.3965392685335
"318",52.8355167216307
"319",52.8355167216307
"320",52.8355167216307
"321",52.8355167216307
"322",56.9183466288988
"323",54.3302911777193
"324",54.3302911777193
"325",50.9980879420968
"326",50.9980879420968
"327",50.9980879420968
"328",52.9057797996345
"329",52.9057797996345
"330",52.9057797996345
"331",52.9057797996345
"332",52.9057797996345
"333",52.9057797996345
"334",52.9057797996345
"335",52.9057797996345
"336",52.9057797996345
"337",52.9057797996345
"338",52.478513525619
"339",52.478513525619
"340",52.478513525619
"341",52.478513525619
"342",52.478513525619
"343",52.478513525619
