"","totalEnergy","peakFlux","duration"
"1",63.3048420773037,-4.6417108377165,6.23832462503951
"2",63.3048420773037,-4.6417108377165,6.23832462503951
"3",63.3048420773037,-4.6417108377165,6.23832462503951
"4",63.3048420773037,-4.6417108377165,6.23832462503951
"5",58.1919410591086,-10.7718619956095,7.08450579072664
"6",54.9164885058586,-13.9062608554077,6.15131324710291
"7",56.9149625646486,-12.0423052926573,6.16373577309894
"8",56.1616366788658,-13.041830637201,6.48494053253886
"9",55.4510898145683,-12.5598700466305,6.11620743369942
"10",54.6995360889441,-13.6082551393839,5.67464409341254
"11",57.3054831132304,-10.9829716196803,6.06285454319466
"12",57.5581795319141,-10.2401622701219,6.1202974154711
"13",55.4246190118724,-13.2422861370017,6.07930891102598
"14",54.9440868473558,-13.4186412144818,5.93841532645753
"15",58.7497306256021,-10.8523983806617,6.33347696607798
"16",56.5898210709763,-12.2134073065123,5.89934926148965
"17",57.5156241579476,-11.6348061260008,6.50204013905612
"18",61.2843069911636,-8.23546202239399,7.11639414409346
"19",56.8956241308366,-11.7575243262336,5.78279900984096
"20",57.8930239867955,-10.8352692340026,6.12029741895095
"21",56.9188791254999,-11.9085690300972,6.18414889609212
"22",57.4244227928267,-10.9280541873494,6.05401245191924
"23",59.8720016384979,-9.50490282673238,6.58202514235543
"24",58.0658936073576,-11.2629822494831,6.86024429631109
"25",57.6560081455528,-10.72945902035,5.50370420685931
"26",59.8746703854388,-8.69787945453204,6.32793678253872
"27",62.7475463117517,-6.94551583947735,6.95081476844258
"28",55.7707259774388,-12.4894746903815,6.20657593344536
"29",58.7267659255946,-9.85024563917033,5.83546030155348
"30",56.3898467677296,-12.2530666477647,6.46614472423762
"31",56.1762716085979,-12.3259632773937,6.05376843044414
"32",55.3426369552957,-13.1998074169904,5.76675726599286
"33",56.2870961012499,-12.4685778259258,6.34300131319059
"34",56.6795368640188,-11.5711089550684,5.94017125535201
"35",57.7442277397314,-10.5441013241463,5.97691476722065
"36",59.2940835670315,-9.64161949769874,6.71538338330438
"37",56.6216610470168,-12.0529861613297,5.84932478715147
"38",56.7058011714253,-11.5860736638366,5.98589349647193
"39",56.2589288888134,-11.9488567225975,6.08449941307517
"40",58.5667177384086,-10.5594257811203,6.26053703031059
"41",62.9189605746979,-6.89275077868147,6.63856778576338
"42",60.0221368586504,-8.34030117501919,6.3491389913798
"43",60.2314650187971,-9.17807768309614,6.25074714445936
"44",57.0218448506998,-11.2228616715689,5.83364046308538
"45",57.0218448506998,-11.2228616715689,5.83364046308538
"46",58.0395766414982,-10.0195914162911,6.42971947803914
"47",58.3796427629516,-9.44783698746575,6.2878585508681
"48",58.3796427629516,-9.44783698746575,6.2878585508681
"49",58.3796427629516,-9.44783698746575,6.2878585508681
"50",58.3796427629516,-9.44783698746575,6.2878585508681
"51",60.1894891592114,-8.97186015092539,7.26403014289953
"52",60.1507665821952,-8.79152852911221,6.99576615630485
