"","totalEnergy","peakFlux","duration"
"1",53.0074544173531,-14.3426648890797,5.14749447681345
"2",50.5906982043236,-16.0760505647198,4.02535165502086
"3",50.5906982043236,-16.0760505647198,4.02535165502086
"4",50.5906982043236,-16.0760505647198,4.02535165502086
"5",50.5906982043236,-16.0760505647198,4.02535165502086
"6",54.1654868662715,-15.1907923802964,6.84161547647759
"7",57.3758842461475,-10.9281780806725,6.77536609093639
"8",57.3758842461475,-10.9281780806725,6.77536609093639
"9",53.2900212365141,-14.9538239929752,5.51611331153565
"10",53.2900212365141,-14.9538239929752,5.51611331153565
"11",54.5964487135205,-13.7235632398828,6.12686918411419
"12",51.5760844255706,-15.6382723305805,4.68213122712422
"13",51.5760844255706,-15.6382723305805,4.68213122712422
"14",51.6263050197731,-15.6636277663637,4.77068463294024
"15",54.6378360361047,-13.9038841933157,6.37672694789863
"16",52.0278730195223,-15.8351850124642,5.1298986956923
"17",53.4146268500568,-15.4913435672399,6.02102334934953
"18",57.0923862022831,-11.5454698035936,6.38687931094514
"19",55.7436713969272,-12.950175787907,6.19847871649231
"20",55.0236603141424,-13.3196913838446,5.8861040221909
"21",53.171121914387,-15.1668409163429,5.55295959654952
"22",53.9725344873448,-14.1562598481529,6.36990098282823
"23",53.3090043175299,-15.1062364453679,5.88332238848828
"24",53.5722862774596,-14.0391331531684,5.6513189068769
"25",53.5897668520062,-14.620796460119,5.77543846356264
"26",53.5897668520062,-14.620796460119,5.77543846356264
"27",54.1841016419978,-13.6046119104233,5.59098698237653
"28",53.5831707704949,-14.4438166819051,5.72358511829225
"29",53.7812610292302,-14.8078020521898,6.05287317523663
"30",54.1650407451506,-13.9258905445595,5.74300318780948
"31",53.312549054616,-14.6430115080651,5.23217756083836
"32",52.9184899775566,-14.9580822681502,5.60088805149357
"33",53.982285030278,-14.4558787751229,6.03707506234093
"34",51.7754421131954,-15.623680424213,4.82028156560504
"35",53.1046956741586,-15.142382284306,5.43633865573461
"36",54.6054482135442,-13.526339091211,4.85826081677584
"37",54.213501676512,-14.3323076002146,5.77765232322266
"38",53.5675669840033,-13.9828740339385,5.5514079942302
"39",53.4767244942531,-13.1761795568549,5.00618095713973
"40",53.5096920416565,-14.6552416872927,5.70155777963409
"41",52.803082456107,-15.4504128971893,5.63274670256194
"42",53.9908781821408,-14.4463232945812,6.39692965521615
"43",53.9908781821408,-14.4463232945812,6.39692965521615
"44",56.8073202394694,-11.8379199477439,6.69950034016168
"45",54.2163644953633,-14.5062133833958,5.78074351656393
"46",54.6612182107584,-14.2716067376726,6.22653666928747
"47",53.4937601532337,-14.9058520590861,5.59098699916757
"48",54.7948287215403,-14.2578277853602,6.17378610390194
"49",54.8602432403237,-14.2731646035338,6.51421873679853
"50",53.0752430141142,-14.9488431402824,5.72576138137498
"51",55.5947838039093,-13.5184564654131,6.63856778916652
"52",55.685829807005,-12.9676287374007,6.24416689580937
"53",55.1119818257766,-13.5234792431934,6.05725228764599
"54",55.8856422248253,-12.8736738489384,6.58202513889283
"55",56.2854150725967,-12.6037964549605,6.61740297797448
"56",54.7677754341966,-13.8091519170388,5.63478960316925
"57",56.4223422319635,-12.7903876994531,6.96979066990159
"58",56.1993025357649,-11.5393907310328,5.39725731440294
"59",56.8422196321734,-11.9330736853038,6.35841979756743
"60",55.0096238165496,-13.1848125361139,5.22574664683148
"61",56.6813321406049,-11.9832269945839,6.31716467772201
"62",55.8817201331786,-12.2792996666045,5.59471137123753
"63",55.8817201331786,-12.2792996666045,5.59471137123753
"64",56.3176970417515,-11.4671081462827,5.59842195899838
"65",57.4070717808805,-11.4637463240811,6.90173720665657
"66",55.8738215354277,-11.8888075987989,5.90808293816893
"67",58.367541490432,-9.90405870061014,6.5778613611981
"68",57.4313010045312,-11.0146854912828,6.23048144757848
"69",61.2763377352604,-7.55983880564781,6.79346613258001
"70",58.5381870962793,-10.2686238032962,6.64378973314767
"71",58.4029998008052,-10.3742913418245,6.29894924685594
"72",58.6949243533823,-9.89118280737399,6.41836493593621
"73",61.7462114619821,-7.42544229669955,6.64248680136726
"74",60.8444181011508,-8.01541770084294,6.88959130835447
"75",59.0458497927948,-9.11037974953468,6.24610676548156
"76",61.6532464702208,-7.2116611398073,6.83876240749519
"77",61.8253508246451,-7.26221631827443,7.16394668434255
"78",58.8255722638348,-9.81745527200504,6.43743159532445
"79",58.2066580874852,-10.6625912190708,6.83947643822884
"80",62.913485130087,-6.84053556794876,7.41095187558364
"81",59.3255060435767,-8.91531265495296,6.22521827753421
"82",57.4370771575533,-10.9792290432083,5.78074351579233
"83",64.3940800087476,-4.50217992738303,6.36164784107151
"84",58.1303967100349,-9.94250966087932,5.75995274612326
"85",56.9693245009008,-11.0087618040826,5.63764267215166
